BlendID,BlendDate,BlendCreatedBy,AlloyID,TotalWeight,CurrentWeight
6607,2022-05-27 14:06:00,588,110,34.94,0.0
6608,2022-05-27 19:57:00,588,310,79.55,0.0
6609,2022-05-31 15:06:00,588,510,102.53,2.55
6610,2022-05-31 15:39:00,588,310,85.0,1.06
6611,2022-05-31 16:35:00,3623,110,93.32,5.94
6612,2022-05-31 18:22:00,588,410,60.0,2.08
6613,2022-05-31 21:13:00,588,410,34.3,4.1
6614,2022-06-01 15:09:00,588,510,99.98,13.6
6615,2022-06-01 19:04:00,588,240,66.5,16.86
6616,2022-06-01 19:22:00,3623,110,33.7,4.56
6617,2022-06-01 19:29:00,588,210,61.2,0.0
6618,2022-06-02 04:01:00,1480,310,99.55,4.13
6619,2022-06-03 03:07:00,1480,220,87.83,10.95
6620,2022-06-03 13:31:00,588,310,95.42,1.66
6621,2022-06-03 14:54:00,588,410,57.92,3.62
6622,2022-06-03 20:22:00,588,110,29.14,5.36
6623,2022-06-03 21:03:00,3623,220,472.48,0.0
6624,2022-06-06 16:42:00,588,320,98.78,4.24
6625,2022-06-06 20:07:00,588,410,30.2,2.58
6626,2022-06-07 15:34:00,588,110,22.24,1.36
6627,2022-06-07 15:45:00,588,410,72.0,0.8
6628,2022-06-07 16:14:00,3623,110,153.18,49.04
6629,2022-06-07 19:07:00,588,410,54.3,0.0
6630,2022-06-07 19:12:00,588,510,86.38,11.7
6631,2022-06-07 20:07:00,588,320,91.88,4.48
6632,2022-06-07 21:20:00,588,310,93.76,11.3
6633,2022-06-07 21:33:00,3623,220,76.88,3.62
6634,2022-06-07 22:34:00,3623,320,99.2,4.26
6635,2022-06-07 23:23:00,1480,320,75.58,0.0
6636,2022-06-08 00:11:00,1480,410,66.3,0.94
6637,2022-06-08 02:59:00,1480,110,35.3,1.24
6638,2022-06-08 14:40:00,588,320,94.54,4.56
6639,2022-06-08 23:54:00,1480,110,87.38,0.0
6640,2022-06-09 14:55:00,588,410,71.2,1.96
6641,2022-06-09 18:46:00,588,410,65.36,0.36
6642,2022-06-10 13:37:00,588,310,82.46,8.1
6643,2022-06-10 14:25:00,3623,110,104.14,6.94
6644,2022-06-10 15:27:00,588,320,89.98,0.0
6645,2022-06-10 15:49:00,588,410,27.62,0.0
6646,2022-06-10 16:43:00,588,320,87.4,2.8
6647,2022-06-10 20:22:00,588,410,38.08,4.98
6648,2022-06-11 01:26:00,1480,320,84.66,10.9
6649,2022-06-13 16:31:00,588,410,65.0,4.02
6650,2022-06-13 19:10:00,588,410,69.24,6.52
6651,2022-06-13 20:35:00,588,320,91.3,7.76
6652,2022-06-13 21:31:00,588,510,74.68,11.8
6653,2022-06-14 18:14:00,588,220,101.5,8.12
6654,2022-06-14 19:48:00,588,320,73.76,0.0
6655,2022-06-14 20:51:00,588,110,32.74,0.5
6656,2022-06-15 14:34:00,588,320,89.98,5.72
6657,2022-06-16 15:25:00,588,110,32.24,0.51
6658,2022-06-16 16:30:00,588,410,33.1,1.02
6659,2022-06-16 22:05:00,588,240,78.46,37.5
6660,2022-06-17 12:01:00,3623,320,96.46000000000001,0.0
6661,2022-06-17 14:16:00,588,220,119.8,1.0
6662,2022-06-17 16:31:00,3623,320,83.54,1.12
6663,2022-06-21 19:21:00,3623,510,62.88,0.84
6664,2022-06-21 20:47:00,588,110,31.72,6.04
6665,2022-06-22 16:14:00,588,510,62.04,1.64
6666,2022-06-23 01:57:00,1480,210,115.68,8.72
6667,2022-06-23 16:41:00,588,410,32.08,0.96
6668,2022-06-23 17:29:00,3623,320,94.94,3.94
6669,2022-06-23 23:22:00,1480,220,93.38,6.7
6670,2022-06-24 18:18:00,3623,320,82.42,6.88
6671,2022-06-24 21:16:00,3623,310,74.36,0.0
6672,2022-06-27 22:52:00,3623,220,86.68,3.14
6673,2022-06-28 05:27:00,1480,310,134.36,27.64
6674,2022-06-28 15:39:00,588,410,62.72,1.64
6675,2022-06-28 19:27:00,588,210,106.96,-0.0
6676,2022-06-28 21:08:00,588,320,91.0,1.94
6677,2022-06-29 01:01:00,1480,320,84.6,3.1
6678,2022-06-29 04:13:00,1480,240,49.64,0.0
6679,2022-06-29 04:15:00,1480,240,40.96,0.0
6680,2022-06-29 15:10:00,588,110,25.68,0.22
6681,2022-06-29 16:23:00,588,220,118.8,17.1
6682,2022-06-29 20:15:00,588,220,83.54,7.76
6683,2022-06-30 21:38:00,3623,220,572.48,76.98
6684,2022-07-01 13:59:00,588,310,80.74,13.68
6685,2022-07-01 17:44:00,588,210,56.68,4.72
6686,2022-07-01 17:45:00,588,210,50.28,2.52
6687,2022-07-05 16:28:00,588,310,106.72,6.22
6688,2022-07-05 19:07:00,588,320,75.54,2.6
6689,2022-07-05 20:12:00,3623,110,31.73,3.49
6690,2022-07-05 20:59:00,588,220,101.7,2.46
6691,2022-07-05 23:52:00,1480,410,31.12,0.82
6692,2022-07-06 03:55:00,1480,210,47.76,1.56
6693,2022-07-06 03:57:00,1480,320,81.5,0.5
6694,2022-07-07 04:45:00,1480,310,67.06,0.0
6695,2022-07-07 04:46:00,1480,310,100.5,0.0
6696,2022-07-07 04:48:00,1480,410,30.3,0.0
6697,2022-07-07 15:48:00,588,110,28.24,0.34
6698,2022-07-07 16:39:00,588,410,61.08,3.78
6699,2022-07-07 17:43:00,3623,320,81.0,3.38
6700,2022-07-07 19:19:00,588,210,46.2,0.0
6701,2022-07-07 20:41:00,588,210,51.96,0.0
6703,2022-07-08 03:18:00,1480,320,72.94,2.1
6704,2022-07-08 03:19:00,1480,110,20.88,2.66
6705,2022-07-08 14:26:00,588,320,77.62,2.2
6706,2022-07-09 00:59:00,1480,320,70.84,1.76
6707,2022-07-11 14:10:00,588,320,75.42,0.34
6708,2022-07-11 21:13:00,5448,210,98.16,10.0
6709,2022-07-12 03:31:00,5448,110,27.9,2.38
6710,2022-07-12 13:46:00,3623,110,97.2,5.42
6711,2022-07-13 14:06:00,588,320,69.08,1.56
6712,2022-07-13 20:18:00,588,310,50.14,1.76
6713,2022-07-13 20:26:00,588,310,117.42,2.46
6714,2022-07-14 14:05:00,3623,110,91.78,1.5
6715,2022-07-15 01:58:00,5448,410,57.92,8.96
6716,2022-07-15 13:16:00,588,110,48.08,0.0
6717,2022-07-15 13:46:00,588,210,88.16,0.78
6718,2022-07-15 17:59:00,588,410,60.98,1.74
6719,2022-07-15 18:49:00,588,310,114.96,0.0
6720,2022-07-16 04:26:00,5448,510,60.4,3.96
6721,2022-07-18 14:54:00,588,410,48.96,5.02
6722,2022-07-18 15:30:00,588,320,84.26,1.74
6723,2022-07-18 16:08:00,588,320,67.52,2.84
6724,2022-07-19 03:33:00,5448,210,87.38,1.76
6725,2022-07-19 16:10:00,588,310,83.94,0.62
6726,2022-07-19 16:44:00,1435,130,50.0,0.0
6727,2022-07-20 13:59:00,588,410,59.24,0.0
6728,2022-07-20 19:46:00,3623,220,495.5,38.98
6729,2022-07-20 20:42:00,3623,320,75.08,1.82
6730,2022-07-20 21:18:00,5448,310,83.32,0.32
6731,2022-07-20 21:41:00,3623,220,200.0,0.0
6732,2022-07-20 23:22:00,5448,110,34.06,2.08
6733,2022-07-21 00:33:00,5448,320,89.06,0.8
6734,2022-07-22 02:24:00,5448,110,34.36,5.1
6735,2022-07-22 15:53:00,3623,320,73.26,1.6
6736,2022-07-22 21:14:00,5448,410,63.24,1.0
6737,2022-07-23 00:36:00,5448,310,83.0,19.5
6738,2022-07-23 01:40:00,5448,110,25.52,0.0
6739,2022-07-23 03:31:00,5448,110,25.46,0.0
6740,2022-07-25 13:36:00,3623,320,82.52,1.0
6741,2022-07-25 16:21:00,3623,220,99.24,4.08
6742,2022-07-25 16:49:00,3623,320,71.66,0.0
6743,2022-07-25 21:34:00,3623,220,260.0,40.0
6744,2022-07-26 00:31:00,5448,410,62.24,1.8
6745,2022-07-26 16:12:00,3623,310,124.96,30.94
6746,2022-07-27 19:57:00,588,210,85.62,2.6
6747,2022-07-28 15:21:00,588,220,95.16,2.78
6748,2022-07-28 19:56:00,3623,320,80.732,2.492
6749,2022-07-29 04:50:00,5448,410,72.44,0.44
6750,2022-07-29 14:27:00,588,320,78.24,4.46
6751,2022-07-29 19:30:00,3623,410,57.3,4.78
6752,2022-07-30 03:19:00,5448,310,94.02,12.28
6753,2022-08-01 20:32:00,3623,410,43.94,8.18
6754,2022-08-01 23:22:00,1480,410,52.52,0.52
6755,2022-08-02 02:54:00,5448,320,88.26,2.24
6756,2022-08-02 04:05:00,5448,250,117.9,13.16
6757,2022-08-02 22:44:00,3623,220,240.0,58.84
6758,2022-08-02 23:05:00,1480,410,72.0,2.82
6759,2022-08-03 05:31:00,1480,130,29.7,2.7
6760,2022-08-03 14:50:00,588,110,29.26,0.48
6761,2022-08-03 21:19:00,5448,510,56.44,9.6
6762,2022-08-04 05:06:00,1480,410,52.0,2.88
6763,2022-08-04 05:09:00,5448,320,81.52,1.38
6764,2022-08-04 19:27:00,3623,310,81.74,6.4
6765,2022-08-04 20:14:00,3623,410,69.18,2.7
6766,2022-08-04 22:08:00,5448,110,28.78,0.0
6767,2022-08-04 23:28:00,5448,410,49.12,4.72
6768,2022-08-05 00:07:00,5490,320,86.02,1.44
6769,2022-08-05 03:21:00,5489,320,80.14,0.99
6770,2022-08-05 17:34:00,3623,220,92.38,5.78
6771,2022-08-06 00:36:00,5490,320,84.58,4.98
6772,2022-08-06 01:34:00,5489,110,31.98,0.94
6773,2022-08-08 21:22:00,5448,410,66.48,1.18
6774,2022-08-09 00:11:00,5448,110,31.04,0.0
6775,2022-08-09 01:15:00,5448,410,44.4,0.0
6776,2022-08-09 01:30:00,5448,410,60.4,4.38
6777,2022-08-09 03:49:00,5489,320,73.78,0.0
6778,2022-08-09 04:11:00,5448,320,82.852,0.0
6779,2022-08-09 04:21:00,5448,320,79.6,2.92
6780,2022-08-09 04:52:00,5448,320,79.15,4.21
6781,2022-08-09 21:58:00,5448,410,65.3,1.52
6782,2022-08-10 00:22:00,5490,320,64.68,0.0
6783,2022-08-10 01:18:00,5490,410,35.76,0.96
6784,2022-08-10 02:57:00,5448,320,83.38,0.0
6785,2022-08-10 04:39:00,5490,320,76.68,0.0
6786,2022-08-10 16:09:00,3623,320,74.94,7.62
6787,2022-08-10 20:28:00,3623,210,83.02,0.72
6788,2022-08-11 01:08:00,5490,110,31.96,3.04
6789,2022-08-11 02:50:00,5448,110,28.8,0.0
6790,2022-08-11 16:08:00,3623,410,56.02,1.04
6791,2022-08-11 20:18:00,3623,410,63.78,0.34
6792,2022-08-11 21:52:00,5448,410,34.8,5.68
6793,2022-08-11 22:10:00,5448,310,48.38,0.98
6794,2022-08-11 22:26:00,5490,320,148.06,5.5
6795,2022-08-13 01:31:00,5490,310,75.34,18.56
6796,2022-08-15 18:34:00,3623,320,142.56,19.3
6797,2022-08-15 23:00:00,3623,320,135.65200000000002,7.272
6798,2022-08-15 23:21:00,5489,310,56.78,0.0
6799,2022-08-16 16:38:00,588,310,47.4,6.02
6800,2022-08-16 23:53:00,5490,110,28.92,0.02
6801,2022-08-17 00:11:00,5489,320,67.32,0.0
6802,2022-08-17 02:55:00,5490,320,136.2,3.0
6803,2022-08-17 14:35:00,588,220,86.6,0.0
6804,2022-08-17 21:19:00,5448,210,82.3,0.0
6805,2022-08-18 00:06:00,5448,320,128.38,0.0
6806,2022-08-18 02:06:00,5448,320,136.2,14.5
6807,2022-08-18 19:22:00,3623,220,101.6,3.68
6808,2022-08-18 20:13:00,588,320,123.26,4.48
6809,2022-08-18 21:42:00,5448,110,18.22,0.82
6810,2022-08-18 22:22:00,5490,310,41.38,0.0
6811,2022-08-19 05:01:00,5448,110,28.9,0.0
6812,2022-08-19 22:24:00,5448,110,60.7,0.82
6813,2022-08-22 13:30:00,3623,320,90.02,5.7
6814,2022-08-22 13:32:00,3623,320,84.32,0.0
6815,2022-08-22 20:17:00,3623,320,118.78,3.66
6816,2022-08-22 23:48:00,5448,110,59.88,1.18
6817,2022-08-23 03:18:00,5448,320,84.32,7.92
6818,2022-08-23 15:56:00,588,220,97.92,12.52
6819,2022-08-23 18:19:00,3623,320,121.7,9.74
6820,2022-08-23 18:56:00,588,320,130.3,5.42
6821,2022-08-23 21:51:00,5448,410,54.98,7.14
6822,2022-08-24 00:22:00,5490,310,56.78,2.52
6823,2022-08-24 20:16:00,588,320,115.12,4.72
6824,2022-08-24 23:31:00,5448,110,58.7,2.52
6825,2022-08-24 23:59:00,5448,320,76.4,0.0
6826,2022-08-25 17:06:00,3623,310,42.96,0.0
6827,2022-08-25 19:00:00,588,320,133.2,25.32
6828,2022-08-26 00:04:00,5448,320,124.88,8.1
6829,2022-08-26 17:51:00,3623,310,110.0,3.6
6830,2022-08-26 21:36:00,5448,320,111.96,5.24
6831,2022-08-26 22:05:00,5448,320,110.4,0.0
6832,2022-08-29 20:55:00,588,310,106.4,0.0
6833,2022-08-29 21:55:00,3623,310,110.0,0.0
6834,2022-08-29 22:01:00,5448,320,106.72,3.52
6835,2022-08-30 02:22:00,5448,410,29.12,2.7
6836,2022-08-30 04:24:00,5448,320,107.88,3.22
6837,2022-08-30 16:20:00,588,320,116.78,7.76
6838,2022-08-30 21:54:00,5489,110,54.36,0.84
6839,2022-08-31 00:56:00,5490,130,50.0,5.2
6840,2022-08-31 02:49:00,5489,410,47.84,1.46
6841,2022-08-31 14:31:00,3623,310,120.0,5.98
6842,2022-08-31 16:28:00,3623,220,181.16,0.0
6843,2022-09-01 03:26:00,5489,410,46.38,0.0
6844,2022-09-01 19:04:00,588,310,63.5,3.48
6846,2022-09-01 19:33:00,3623,110,53.52,0.0
6847,2022-09-01 19:36:00,3623,320,104.66,9.8
6848,2022-09-01 19:39:00,3623,410,46.38,0.0
6849,2022-09-01 20:21:00,3623,320,103.2,0.0
6850,2022-09-01 22:23:00,5489,130,44.8,4.1
6851,2022-09-01 22:45:00,5490,310,97.22,0.0
6854,2022-09-02 23:15:00,5490,410,46.38,1.12
6855,2022-09-06 20:37:00,588,310,114.02,0.0
6856,2022-09-06 21:57:00,5490,310,97.22,7.62
6857,2022-09-06 23:08:00,5489,410,26.42,0.0
6859,2022-09-07 04:11:00,5489,410,45.26,0.0
6860,2022-09-07 16:03:00,588,320,117.56,0.0
6861,2022-09-08 22:00:00,3623,210,133.72,3.72
6862,2022-09-08 22:01:00,3623,210,130.0,19.86
6863,2022-09-08 22:02:00,3623,210,200.4,0.0
6864,2022-09-08 22:06:00,3623,320,206.86,26.86
6865,2022-09-08 22:07:00,3623,320,180.0,0.0
6866,2022-09-08 22:11:00,3623,310,116.4,2.08
6867,2022-09-09 00:22:00,5490,320,103.2,11.32
6868,2022-09-09 22:44:00,5489,320,91.88,6.12
6869,2022-09-10 00:50:00,5489,320,131.16,9.12
6870,2022-09-10 02:51:00,5490,110,28.8,1.6
6871,2022-09-10 03:22:00,5489,410,45.95,0.0
6872,2022-09-10 04:34:00,5490,310,114.02,3.48
6873,2022-09-12 22:34:00,5448,320,85.76,5.14
6874,2022-09-13 14:02:00,588,320,122.04,2.2
6875,2022-09-13 23:19:00,5490,320,180.0,10.5
6876,2022-09-13 23:41:00,5448,410,63.44,2.96
6877,2022-09-14 05:21:00,5490,110,53.52,0.58
6878,2022-09-14 16:27:00,588,110,52.72,5.32
6879,2022-09-14 19:23:00,1435,130,27.0,0.26
6880,2022-09-15 00:11:00,5490,320,76.4,9.2
6881,2022-09-15 00:45:00,5490,320,139.82999999999998,0.01
6882,2022-09-15 04:37:00,5448,210,110.14,0.52
6883,2022-09-15 20:36:00,3623,320,169.5,60.38
6884,2022-09-15 22:56:00,5448,310,114.32,4.12
6885,2022-09-16 02:21:00,5448,320,119.84,5.7
6886,2022-09-16 02:38:00,5448,320,109.02,0.92
6887,2022-09-16 03:22:00,5448,320,80.62,0.0
6888,2022-09-16 04:11:00,5490,410,45.95,5.89
6889,2022-09-16 05:08:00,5490,410,26.42,1.42
6890,2022-09-16 14:25:00,3623,210,109.62,2.92
6891,2022-09-16 22:30:00,5448,410,60.48,0.0
6892,2022-09-16 22:49:00,5448,410,64.47999999999999,3.38
6893,2022-09-17 01:04:00,5490,320,139.82,6.84
6894,2022-09-19 19:25:00,3623,310,110.2,5.6
6895,2022-09-19 20:21:00,588,320,114.14,2.6
6896,2022-09-19 22:26:00,5448,110,47.4,0.0
6897,2022-09-19 22:42:00,5490,310,110.54,11.8
6898,2022-09-19 22:42:00,1480,220,241.16,19.9
6899,2022-09-19 23:39:00,5489,410,61.1,7.14
6900,2022-09-19 23:59:00,5490,320,132.98,27.26
6901,2022-09-20 00:12:00,5448,110,56.18,7.76
6902,2022-09-20 14:13:00,588,320,109.12,3.76
6903,2022-09-20 15:17:00,588,340,23.7,23.7
6904,2022-09-20 16:28:00,588,250,104.74,6.38
6905,2022-09-20 22:50:00,5448,320,111.54,0.3
6906,2022-09-21 22:31:00,5490,410,25.0,1.24
6907,2022-09-21 22:42:00,5489,210,106.7,5.84
6908,2022-09-21 23:11:00,5489,310,89.6,1.16
6909,2022-09-22 15:57:00,3623,310,104.6,0.0
6910,2022-09-22 16:40:00,588,310,108.74,5.38
6911,2022-09-22 17:00:00,3623,310,114.6,4.06
6912,2022-09-22 23:05:00,5489,130,40.7,1.34
6913,2022-09-23 00:44:00,5490,320,80.62,2.56
6914,2022-09-23 04:38:00,5490,110,47.4,7.1
6915,2022-09-23 04:52:00,5448,320,108.1,6.16
6916,2022-09-26 21:21:00,3623,310,123.34,4.88
6917,2022-09-26 22:38:00,5448,110,17.4,1.32
6918,2022-09-27 00:04:00,5448,310,88.44,1.04
6919,2022-09-27 02:25:00,5448,320,78.06,0.0
6920,2022-09-27 02:56:00,5448,310,90.56,0.0
6921,2022-09-27 14:16:00,1435,130,39.36,2.38
6922,2022-09-27 15:49:00,3623,320,111.24,0.0
6923,2022-09-27 18:39:00,3623,310,87.4,2.22
6924,2022-09-27 21:26:00,5448,110,16.08,2.62
6925,2022-09-28 21:24:00,3623,220,221.26,76.81
6926,2022-09-29 17:17:00,3623,110,13.46,0.0
6927,2022-09-29 22:17:00,5490,320,78.06,9.4
6928,2022-09-30 00:30:00,5490,110,48.08,4.94
6929,2022-09-30 04:47:00,5490,110,13.46,1.74
6930,2022-09-30 12:34:00,588,310,118.46,-0.0
6931,2022-09-30 17:36:00,3623,220,456.52,17.28
6932,2022-09-30 22:50:00,5448,320,105.36,0.0
6933,2022-09-30 23:21:00,5448,410,40.06,0.7
6934,2022-09-30 23:49:00,5448,220,85.4,0.0
6935,2022-10-01 02:38:00,5490,110,52.94,7.92
6936,2022-10-03 19:19:00,1435,320,101.94,0.0
6937,2022-10-03 22:00:00,3623,320,68.66,0.0
6938,2022-10-03 23:39:00,5448,210,100.86,6.44
6939,2022-10-04 03:24:00,5448,110,43.14,1.9
6940,2022-10-04 19:45:00,3623,110,45.02,0.0
6941,2022-10-04 21:45:00,5448,410,23.76,0.56
6942,2022-10-05 00:32:00,5448,410,39.36,1.18
6943,2022-10-05 04:18:00,5490,320,111.24,33.84
6944,2022-10-05 14:21:00,3623,110,40.3,0.0
6945,2022-10-05 14:59:00,1435,130,36.98,0.0
6946,2022-10-05 19:54:00,3623,130,22.72,0.0
6947,2022-10-06 15:22:00,588,110,41.24,2.22
6948,2022-10-07 15:40:00,3623,320,124.64,6.54
6949,2022-10-07 16:21:00,3623,320,127.66999999999999,19.23
6950,2022-10-07 18:37:00,588,310,137.06,1.8
6951,2022-10-07 18:42:00,588,310,71.96,1.8
6952,2022-10-08 01:22:00,5490,220,85.4,5.41
6953,2022-10-11 04:23:00,5448,320,105.72,3.6
6954,2022-10-11 04:55:00,5448,310,135.26,7.18
6955,2022-10-11 19:13:00,1435,220,75.78,0.0
6956,2022-10-11 21:22:00,3623,510,46.84,2.76
6957,2022-10-11 22:44:00,5448,110,23.78,4.94
6958,2022-10-11 23:13:00,5448,110,48.42,2.82
6959,2022-10-12 04:14:00,5448,410,38.18,0.0
6960,2022-10-12 14:37:00,3623,320,118.1,11.62
6961,2022-10-12 21:29:00,5490,410,50.18,0.88
6962,2022-10-13 19:11:00,3623,410,23.2,6.92
6963,2022-10-14 02:59:00,5490,320,105.36,9.26
6964,2022-10-14 14:35:00,3623,410,49.3,0.0
6966,2022-10-15 01:30:00,1480,410,61.3,0.0
6967,2022-10-17 21:31:00,1480,110,45.34,5.14
6968,2022-10-17 21:32:00,1480,110,60.88,12.28
6969,2022-10-17 22:59:00,5490,320,106.48,4.34
6970,2022-10-18 02:25:00,5490,110,40.2,1.84
6971,2022-10-18 05:03:00,5490,320,102.12,0.0
6972,2022-10-18 14:31:00,3623,110,11.72,1.7
6973,2022-10-18 15:50:00,588,410,53.96,2.14
6974,2022-10-18 20:35:00,3623,410,67.3,2.38
6975,2022-10-18 22:24:00,5448,320,108.44,0.0
6976,2022-10-19 03:01:00,5490,210,94.42,13.6
6977,2022-10-19 16:38:00,3623,410,16.28,0.3
6978,2022-10-19 20:03:00,3623,110,10.02,0.0
6979,2022-10-19 20:19:00,3623,110,16.54,0.5
6980,2022-10-19 20:20:00,3623,110,38.5,3.12
6981,2022-10-19 20:42:00,588,220,155.76999999999998,13.25
6982,2022-10-20 00:01:00,5490,110,35.38,1.92
6983,2022-10-20 04:44:00,5448,110,48.6,5.24
6984,2022-10-20 16:21:00,588,410,64.92,1.66
6985,2022-10-20 21:30:00,5448,310,85.18,3.12
6986,2022-10-21 02:22:00,5448,110,16.04,0.0
6987,2022-10-22 00:13:00,5490,130,59.699999999999996,3.86
6988,2022-10-22 02:40:00,1480,320,169.05,8.59
6989,2022-10-22 02:41:00,1480,320,41.51,0.0
6990,2022-10-25 04:48:00,5448,320,102.14,4.14
6991,2022-10-25 14:36:00,588,320,77.4,0.82
6992,2022-10-25 16:32:00,3623,310,82.06,0.0
6993,2022-10-25 20:44:00,3623,320,160.46,7.16
6994,2022-10-25 21:21:00,5448,250,98.36,1.0
6995,2022-10-25 22:25:00,5448,110,45.6,8.2
6996,2022-10-26 02:46:00,5490,130,55.84,2.24
6997,2022-10-26 03:12:00,5448,110,43.36,1.98
6998,2022-10-26 16:14:00,588,320,96.1,1.94
6999,2022-10-27 02:20:00,5448,110,33.46,1.14
7000,2022-10-27 02:52:00,5490,410,63.26,0.88
7001,2022-10-28 02:29:00,5490,320,76.58,0.0
7002,2022-10-28 13:41:00,588,320,94.16,4.78
7003,2022-10-28 22:27:00,3623,110,90.28,0.0
7004,2022-10-31 16:53:00,3623,110,106.32,0.0
7005,2022-10-31 19:02:00,588,220,142.52,2.22
7006,2022-10-31 19:46:00,3623,210,95.78,0.0
7007,2022-10-31 19:48:00,3623,210,104.62,2.5
7008,2022-10-31 20:40:00,3623,320,153.3,3.4
7009,2022-10-31 21:30:00,3623,220,224.45,18.56
7010,2022-11-01 13:34:00,588,410,51.82,0.9
7011,2022-11-01 16:39:00,3623,110,146.62,16.88
7012,2022-11-01 19:40:00,588,210,80.82,0.0
7013,2022-11-01 23:14:00,1480,320,51.51,2.5
7014,2022-11-01 23:15:00,1480,320,66.58,1.2
7015,2022-11-01 23:46:00,5490,220,140.3,0.5
7016,2022-11-02 03:47:00,1480,210,176.6,59.52
7017,2022-11-02 17:51:00,3623,220,139.8,2.74
7018,2022-11-02 18:05:00,3623,210,102.12,0.62
7019,2022-11-03 00:03:00,5490,110,32.32,3.12
7020,2022-11-03 19:44:00,3623,320,71.71,3.11
7021,2022-11-03 20:28:00,3623,320,65.38,3.68
7022,2022-11-03 21:31:00,5448,320,149.9,2.82
7023,2022-11-04 14:08:00,3623,210,101.5,13.94
7024,2022-11-04 22:18:00,5490,320,89.38,4.84
7025,2022-11-04 22:31:00,5448,320,68.6,1.4
7026,2022-11-05 03:01:00,5490,320,61.7,0.6
7027,2022-11-08 14:57:00,3623,410,15.98,0.64
7028,2022-11-08 15:36:00,588,210,87.56,13.48
7029,2022-11-09 00:14:00,5448,130,53.6,3.5
7030,2022-11-09 16:42:00,3623,110,129.74,8.7
7031,2022-11-09 17:33:00,3623,320,84.54,1.14
7032,2022-11-09 21:21:00,3623,320,98.0,1.16
7033,2022-11-10 16:27:00,3623,410,15.34,0.62
7034,2022-11-10 16:28:00,3623,310,70.16,1.62
7035,2022-11-10 16:29:00,3623,220,137.06,2.92
7036,2022-11-10 16:29:00,3623,410,50.92,0.8
7037,2022-11-10 16:30:00,3623,610,139.32,7.38
7038,2022-11-11 00:39:00,5448,110,39.02,0.16
7039,2022-11-11 03:59:00,5448,320,96.84,0.0
7040,2022-11-12 16:13:00,3623,210,74.08,0.0
7041,2022-11-12 16:20:00,3623,210,93.75999999999999,12.96
7042,2022-11-14 17:32:00,588,210,97.4,12.86
7043,2022-11-14 21:14:00,3623,320,119.54,7.42
7044,2022-11-14 22:19:00,3623,110,29.2,1.34
7045,2022-11-14 22:38:00,5448,310,68.54,1.0
7046,2022-11-15 20:18:00,3623,320,147.08,3.32
7047,2022-11-15 22:07:00,5448,110,38.86,1.86
7048,2022-11-16 22:23:00,5448,210,80.8,0.0
7049,2022-11-16 22:59:00,5448,320,112.12,0.0
7050,2022-11-17 00:25:00,5448,410,50.12,0.4
7051,2022-11-17 01:03:00,5490,110,41.38,41.38
7052,2022-11-17 04:33:00,5490,110,37.4,4.84
7053,2022-11-17 05:32:00,5490,110,38.36,2.5
7054,2022-11-17 15:12:00,3623,220,320.89,18.65
7055,2022-11-17 21:11:00,588,210,90.8,2.44
7056,2022-11-17 22:19:00,5448,110,27.86,0.7
7057,2022-11-17 23:27:00,5448,110,37.0,0.0
7058,2022-11-19 00:48:00,5448,210,84.54,0.84
7059,2022-11-19 01:15:00,5448,210,88.36,2.0
7060,2022-11-21 23:33:00,5448,110,27.16,0.0
7061,2022-11-22 00:21:00,5448,320,143.76,9.74
7062,2022-11-28 23:42:00,5448,110,28.76,1.02
7063,2022-11-29 00:31:00,5448,510,44.08,0.56
7064,2022-11-29 00:53:00,5448,320,67.2,0.0
7065,2022-11-29 14:20:00,588,310,128.08,0.86
7066,2022-11-29 15:04:00,588,220,134.14,4.6
7067,2022-11-29 22:22:00,5448,410,14.72,0.44
7068,2022-11-29 22:23:00,5448,410,49.72,0.14
7069,2022-11-30 00:46:00,5490,110,27.74,0.0
7071,2022-11-30 18:05:00,3623,220,382.24,138.37
7072,2022-11-30 23:09:00,5490,410,62.38,3.78
7073,2022-12-01 03:35:00,5448,110,32.56,0.0
7074,2022-12-01 17:26:00,3623,220,439.24,59.45
7075,2022-12-01 20:21:00,3623,220,243.87,11.52
7076,2022-12-02 00:58:00,5490,110,60.3,4.96
7077,2022-12-02 19:16:00,3623,320,125.72,19.9
7078,2022-12-02 19:17:00,3623,210,83.7,4.92
7079,2022-12-02 22:13:00,3623,110,121.04,0.0
7080,2022-12-05 16:40:00,588,410,14.28,0.32
7081,2022-12-05 22:40:00,5448,110,55.34,3.38
7082,2022-12-05 23:29:00,5490,210,78.78,1.28
7083,2022-12-06 01:01:00,5490,410,58.6,2.08
7084,2022-12-06 04:01:00,5490,410,13.96,0.0
7085,2022-12-07 00:14:00,5490,410,49.58,0.58
7086,2022-12-07 16:51:00,588,210,86.36,7.44
7087,2022-12-07 21:28:00,3623,320,61.1,3.9
7088,2022-12-08 17:28:00,588,310,67.54,7.86
7089,2022-12-08 19:57:00,3623,320,105.82,6.9
7090,2022-12-08 23:29:00,5448,410,56.52,0.0
7091,2022-12-08 23:44:00,5448,410,70.48,1.52
7092,2022-12-09 04:37:00,5490,310,59.68,1.24
7093,2022-12-09 05:21:00,5490,220,129.54,3.78
7094,2022-12-09 22:54:00,5448,310,127.22,7.12
7095,2022-12-09 23:50:00,5448,320,57.2,4.34
7096,2022-12-10 00:06:00,5490,410,49.0,0.32
7097,2022-12-12 22:33:00,5448,310,58.44,0.18
